Time,Predicted,Truth,time,x,y,Predicted_x,Predicted_y,Truth_x,Truth_y,errors,errors_m
2023-08-15 15:22:00,17,17,2023-08-15 15:22:00,14502,-4351,14502,-4351,14502,-4351,0.0,0.0
2023-08-15 15:22:00,28,28,2023-08-15 15:22:00,14266,-5033,14266,-5033,14266,-5033,0.0,0.0
2023-08-15 15:22:00,29,29,2023-08-15 15:22:00,14744,-4351,14744,-4351,14744,-4351,0.0,0.0
2023-08-15 15:22:00,33,32,2023-08-15 15:22:00,15337,-5960,15577,-5061,15337,-5960,930.4842825109944,9.3048
2023-08-15 15:22:00,38,38,2023-08-15 15:22:00,14495,-6611,14495,-6611,14495,-6611,0.0,0.0
2023-08-15 15:22:00,14,14,2023-08-15 15:22:00,14266,-5396,14266,-5396,14266,-5396,0.0,0.0
2023-08-15 15:22:00,36,36,2023-08-15 15:22:00,14740,-6283,14740,-6283,14740,-6283,0.0,0.0
2023-08-15 15:22:00,34,34,2023-08-15 15:22:00,15323,-5162,15323,-5162,15323,-5162,0.0,0.0
2023-08-15 15:22:00,33,33,2023-08-15 15:22:00,15577,-5061,15577,-5061,15577,-5061,0.0,0.0
2023-08-15 15:22:00,13,12,2023-08-15 15:22:00,14266,-6124,14266,-5730,14266,-6124,394.0,3.94
2023-08-15 15:22:00,16,16,2023-08-15 15:22:00,14266,-4351,14266,-4351,14266,-4351,0.0,0.0
2023-08-15 15:22:00,37,37,2023-08-15 15:22:00,14740,-6611,14740,-6611,14740,-6611,0.0,0.0
2023-08-16 16:02:00,7,7,2023-08-16 16:02:00,14744,-7680,14744,-7680,14744,-7680,0.0,0.0
2023-08-16 16:02:00,13,12,2023-08-16 16:02:00,14266,-6124,14266,-5730,14266,-6124,394.0,3.94
2023-08-16 16:02:00,4,24,2023-08-16 16:02:00,15000,-6664,15000,-6326,15000,-6664,338.0,3.38
2023-08-16 16:02:00,10,10,2023-08-16 16:02:00,14266,-6842,14266,-6842,14266,-6842,0.0,0.0
2023-08-16 16:02:00,26,25,2023-08-16 16:02:00,15000,-7285,15000,-7479,15000,-7285,194.0,1.94
2023-08-16 16:02:00,30,33,2023-08-16 16:02:00,15577,-5061,15929,-5960,15577,-5061,965.4558508808158,9.6546
2023-08-16 16:02:00,31,32,2023-08-16 16:02:00,15337,-5960,15628,-5960,15337,-5960,291.0,2.91
2023-08-16 16:02:00,30,30,2023-08-16 16:02:00,15929,-5960,15929,-5960,15929,-5960,0.0,0.0
2023-08-16 16:02:00,23,23,2023-08-16 16:02:00,15000,-5620,15000,-5620,15000,-5620,0.0,0.0
2023-08-16 16:02:00,10,9,2023-08-16 16:02:00,14266,-7240,14266,-6842,14266,-7240,398.0,3.98
2023-08-16 16:02:00,39,39,2023-08-16 16:02:00,14495,-6283,14495,-6283,14495,-6283,0.0,0.0
2023-08-16 16:02:00,31,31,2023-08-16 16:02:00,15628,-5960,15628,-5960,15628,-5960,0.0,0.0
2023-08-16 16:02:00,17,17,2023-08-16 16:02:00,14502,-4351,14502,-4351,14502,-4351,0.0,0.0
2023-08-16 16:02:00,1,1,2023-08-16 16:02:00,15000,-4705,15000,-4705,15000,-4705,0.0,0.0
2023-08-16 16:02:00,22,2,2023-08-16 16:02:00,15000,-5050,15000,-5351,15000,-5050,301.0,3.01
2023-08-16 16:02:00,8,8,2023-08-16 16:02:00,14266,-7680,14266,-7680,14266,-7680,0.0,0.0
2023-08-16 16:02:00,15,15,2023-08-16 16:02:00,14266,-4666,14266,-4666,14266,-4666,0.0,0.0
2023-08-16 16:02:00,40,40,2023-08-16 16:02:00,14495,-5981,14495,-5981,14495,-5981,0.0,0.0
2023-08-16 16:02:00,6,6,2023-08-16 16:02:00,15000,-7680,15000,-7680,15000,-7680,0.0,0.0
2023-08-16 16:02:00,22,22,2023-08-16 16:02:00,15000,-5351,15000,-5351,15000,-5351,0.0,0.0
2023-08-16 16:02:00,35,35,2023-08-16 16:02:00,14740,-5981,14740,-5981,14740,-5981,0.0,0.0
2023-08-16 16:02:00,37,37,2023-08-16 16:02:00,14740,-6611,14740,-6611,14740,-6611,0.0,0.0
2023-08-16 16:02:00,36,36,2023-08-16 16:02:00,14740,-6283,14740,-6283,14740,-6283,0.0,0.0
2023-08-16 16:02:00,14,14,2023-08-16 16:02:00,14266,-5396,14266,-5396,14266,-5396,0.0,0.0
2023-08-16 16:02:00,12,41,2023-08-16 16:02:00,14495,-5602,14266,-6124,14495,-5602,570.0219294027204,5.7002
2023-08-16 16:02:00,39,38,2023-08-16 16:02:00,14495,-6611,14495,-6283,14495,-6611,328.0,3.28
2023-08-16 16:02:00,0,0,2023-08-16 16:02:00,15000,-4351,15000,-4351,15000,-4351,0.0,0.0
2023-08-16 16:02:00,16,16,2023-08-16 16:02:00,14266,-4351,14266,-4351,14266,-4351,0.0,0.0
2023-08-16 16:02:00,3,4,2023-08-16 16:02:00,15000,-6326,15000,-5960,15000,-6326,366.0,3.66
2023-08-16 16:02:00,5,5,2023-08-16 16:02:00,15000,-7017,15000,-7017,15000,-7017,0.0,0.0
2023-08-16 16:02:00,23,34,2023-08-16 16:02:00,15323,-5162,15000,-5620,15323,-5162,560.4400057097994,5.6044
2023-08-16 16:02:00,28,28,2023-08-16 16:02:00,14266,-5033,14266,-5033,14266,-5033,0.0,0.0
2023-08-16 16:02:00,23,3,2023-08-16 16:02:00,15000,-5960,15000,-5620,15000,-5960,340.0,3.4
2023-08-16 16:02:00,29,29,2023-08-16 16:02:00,14744,-4351,14744,-4351,14744,-4351,0.0,0.0
2023-08-16 16:02:00,13,13,2023-08-16 16:02:00,14266,-5730,14266,-5730,14266,-5730,0.0,0.0
2023-08-16 16:02:00,26,26,2023-08-16 16:02:00,15000,-7479,15000,-7479,15000,-7479,0.0,0.0
2023-08-16 16:02:00,27,27,2023-08-16 16:02:00,14456,-7680,14456,-7680,14456,-7680,0.0,0.0
2023-08-17 16:19:00,15,15,2023-08-17 16:19:00,14266,-4666,14266,-4666,14266,-4666,0.0,0.0
2023-08-17 16:19:00,30,30,2023-08-17 16:19:00,15929,-5960,15929,-5960,15929,-5960,0.0,0.0
2023-08-17 16:19:00,38,38,2023-08-17 16:19:00,14495,-6611,14495,-6611,14495,-6611,0.0,0.0
2023-08-17 16:19:00,39,41,2023-08-17 16:19:00,14495,-5602,14495,-6283,14495,-5602,681.0,6.81
